stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\danis\source\repos\ConsoleApplication1\x64\Debug\allegro5.cfg r
display  D   display_settings.c:214  debug_display_settings           [   0.37674] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37685] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37701] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37711] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37721] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37730] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37754] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37765] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37776] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37786] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37796] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37814] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37822] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37844] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37859] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37876] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37884] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37895] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37905] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.37916] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37931] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37940] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37950] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.37965] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.37981] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38007] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38033] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38084] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38119] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38145] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38167] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38196] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38221] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38253] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38276] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38303] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38315] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38333] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38471] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38623] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38635] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38658] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38682] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38697] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38705] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38715] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38725] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38736] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38746] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38780] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38790] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38803] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38813] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38823] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38833] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38844] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38858] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38878] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38887] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38897] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38910] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38918] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38927] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.38938] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38951] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38960] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38971] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.38986] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.38995] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.39006] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.39028] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.39039] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.39053] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.39062] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.39070] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.39079] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.39092] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.39103] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   0.39110] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   0.39119] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.39132] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.39182] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.39194] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.42009] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.56249] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.56263] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.56273] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.56285] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.56295] Returning d3d_display: 0000021117F5C4B0
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.56305] al_display=0000021117F5C4B0
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.56316] al_display->vt=0000021117F69640
system   D            wsystem.c:836  maybe_parent_dir                 [   0.56382] Also searching C:\Users\danis\source\repos\ConsoleApplication1\x64\
system   D            wsystem.c:891  _al_win_safe_load_library        [   0.56509] PathFindOnPath found: C:\Windows\system32\d3dx9_43.dll
system   D            wsystem.c:797  load_library_at_path             [   0.56525] Calling LoadLibrary C:\Windows\system32\d3dx9_43.dll
system   I            wsystem.c:800  load_library_at_path             [   0.56709] Loaded C:\Windows\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.56723] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.56884] added dtor for bitmap 000002111A183FB0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.56978] added dtor for bitmap 000002111A19DCD0, func 00007FFFDBB1118B
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57428] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57441] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57448] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57459] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57466] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57490] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57498] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57508] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.57545] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.57554] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.57563] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.57584] Found a format
d3d      I         d3d_disp.cpp:2386 d3d_create_bitmap                [   0.57603] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.57708] added dtor for bitmap 000002111A1B7D30, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57760] added dtor for sub_bitmap 000002111A2157D0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57771] added dtor for sub_bitmap 000002111A2159C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57808] added dtor for sub_bitmap 000002111A215BB0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57820] added dtor for sub_bitmap 000002111A215DA0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57830] added dtor for sub_bitmap 000002111A215F90, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57964] added dtor for sub_bitmap 000002111A216180, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.57990] added dtor for sub_bitmap 000002111A216370, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58011] added dtor for sub_bitmap 000002111A216560, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58030] added dtor for sub_bitmap 000002111A216750, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58054] added dtor for sub_bitmap 000002111A216940, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58073] added dtor for sub_bitmap 000002111A216B30, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58095] added dtor for sub_bitmap 000002111A216D70, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58115] added dtor for sub_bitmap 000002111A217720, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58145] added dtor for sub_bitmap 000002111A217910, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58183] added dtor for sub_bitmap 000002111A216F60, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58212] added dtor for sub_bitmap 000002111A217150, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58222] added dtor for sub_bitmap 000002111A217B00, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58240] added dtor for sub_bitmap 000002111A217340, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58254] added dtor for sub_bitmap 000002111A217530, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58263] added dtor for sub_bitmap 000002111A2196B0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58270] added dtor for sub_bitmap 000002111A218730, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58279] added dtor for sub_bitmap 000002111A218EF0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58289] added dtor for sub_bitmap 000002111A218540, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58296] added dtor for sub_bitmap 000002111A218B10, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58304] added dtor for sub_bitmap 000002111A218920, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58311] added dtor for sub_bitmap 000002111A219A90, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58320] added dtor for sub_bitmap 000002111A217D80, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58327] added dtor for sub_bitmap 000002111A218D00, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58336] added dtor for sub_bitmap 000002111A217F70, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58343] added dtor for sub_bitmap 000002111A2190E0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58351] added dtor for sub_bitmap 000002111A218160, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58359] added dtor for sub_bitmap 000002111A2194C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58368] added dtor for sub_bitmap 000002111A2198A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58376] added dtor for sub_bitmap 000002111A218350, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58384] added dtor for sub_bitmap 000002111A2192D0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58394] added dtor for sub_bitmap 000002111A21C2F0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58403] added dtor for sub_bitmap 000002111A21CAB0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58411] added dtor for sub_bitmap 000002111A21BD20, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58419] added dtor for sub_bitmap 000002111A21B750, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58428] added dtor for sub_bitmap 000002111A21BF10, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58436] added dtor for sub_bitmap 000002111A21B940, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58445] added dtor for sub_bitmap 000002111A21B560, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58453] added dtor for sub_bitmap 000002111A21C4E0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58461] added dtor for sub_bitmap 000002111A21ADA0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58469] added dtor for sub_bitmap 000002111A21BB30, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58477] added dtor for sub_bitmap 000002111A21C100, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58485] added dtor for sub_bitmap 000002111A21C6D0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58494] added dtor for sub_bitmap 000002111A21C8C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58504] added dtor for sub_bitmap 000002111A21B370, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58521] added dtor for sub_bitmap 000002111A21AF90, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58535] added dtor for sub_bitmap 000002111A21B180, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58545] added dtor for sub_bitmap 000002111A21F770, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58553] added dtor for sub_bitmap 000002111A21FB50, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58561] added dtor for sub_bitmap 000002111A220AD0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58570] added dtor for sub_bitmap 000002111A21EDC0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58578] added dtor for sub_bitmap 000002111A21F960, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58590] added dtor for sub_bitmap 000002111A2208E0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58614] added dtor for sub_bitmap 000002111A220500, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58624] added dtor for sub_bitmap 000002111A21F1A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58636] added dtor for sub_bitmap 000002111A21F390, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58644] added dtor for sub_bitmap 000002111A220120, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58653] added dtor for sub_bitmap 000002111A21F580, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58661] added dtor for sub_bitmap 000002111A21FD40, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58669] added dtor for sub_bitmap 000002111A21EFB0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58679] added dtor for sub_bitmap 000002111A21FF30, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58687] added dtor for sub_bitmap 000002111A220310, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58697] added dtor for sub_bitmap 000002111A2206F0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58707] added dtor for sub_bitmap 000002111A223140, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58715] added dtor for sub_bitmap 000002111A223330, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58723] added dtor for sub_bitmap 000002111A222790, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58732] added dtor for sub_bitmap 000002111A222980, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58740] added dtor for sub_bitmap 000002111A2225A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58748] added dtor for sub_bitmap 000002111A2223B0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58756] added dtor for sub_bitmap 000002111A223520, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58764] added dtor for sub_bitmap 000002111A222F50, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58771] added dtor for sub_bitmap 000002111A223710, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58779] added dtor for sub_bitmap 000002111A222B70, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58787] added dtor for sub_bitmap 000002111A223AF0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58795] added dtor for sub_bitmap 000002111A2221C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58804] added dtor for sub_bitmap 000002111A223900, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58812] added dtor for sub_bitmap 000002111A222D60, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58819] added dtor for sub_bitmap 000002111A221DE0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58827] added dtor for sub_bitmap 000002111A221FD0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58836] added dtor for sub_bitmap 000002111A225340, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58844] added dtor for sub_bitmap 000002111A224B80, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58851] added dtor for sub_bitmap 000002111A225720, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58859] added dtor for sub_bitmap 000002111A2247A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58867] added dtor for sub_bitmap 000002111A223DF0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58875] added dtor for sub_bitmap 000002111A224F60, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58883] added dtor for sub_bitmap 000002111A225150, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58892] added dtor for sub_bitmap 000002111A225B00, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58901] added dtor for sub_bitmap 000002111A2243C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58920] added dtor for sub_bitmap 000002111A224990, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58937] added dtor for sub_bitmap 000002111A224D70, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58946] added dtor for sub_bitmap 000002111A225530, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58953] added dtor for sub_bitmap 000002111A225910, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58963] added dtor for sub_bitmap 000002111A223FE0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58970] added dtor for sub_bitmap 000002111A2241D0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58978] added dtor for sub_bitmap 000002111A2245B0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58988] added dtor for sub_bitmap 000002111A228340, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.58996] added dtor for sub_bitmap 000002111A228910, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59004] added dtor for sub_bitmap 000002111A229E60, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59014] added dtor for sub_bitmap 000002111A228150, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59025] added dtor for sub_bitmap 000002111A2290D0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59033] added dtor for sub_bitmap 000002111A228530, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59041] added dtor for sub_bitmap 000002111A228EE0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59050] added dtor for sub_bitmap 000002111A228720, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59058] added dtor for sub_bitmap 000002111A229C70, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59066] added dtor for sub_bitmap 000002111A228B00, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59074] added dtor for sub_bitmap 000002111A228CF0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59081] added dtor for sub_bitmap 000002111A2296A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59090] added dtor for sub_bitmap 000002111A2292C0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59099] added dtor for sub_bitmap 000002111A2294B0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59106] added dtor for sub_bitmap 000002111A229890, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59114] added dtor for sub_bitmap 000002111A229A80, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59124] added dtor for sub_bitmap 000002111A22B8A0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59131] added dtor for sub_bitmap 000002111A22AB10, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59138] added dtor for sub_bitmap 000002111A22B6B0, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59148] added dtor for sub_bitmap 000002111A22BC80, func 00007FFFDBB1118B
dtor     D               dtor.c:196  _al_register_destructor          [   0.59157] added dtor for sub_bitmap 000002111A22BA90, func 00007FFFDBB1118B
